"Comparison","Taxa","Method","Group","LDA","P.unadj","P.adj","Significance"
"NA|NA|NA|NA|NA|NA|t__SGB4743|t__SGB4743","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB4743|t__SGB4743","LEfSe","CRC",0.400851429973027,0.0438277669702194,0.216691964445535,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB14778|t__SGB14778","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB14778|t__SGB14778","LEfSe","CTR",0.397872952944744,0.89912320811856,0.93839167405372,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB6630|t__SGB6630","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB6630|t__SGB6630","LEfSe","CRC",0.397788552149365,0.0467645643417116,0.226744127589201,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB4776|t__SGB4776","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB4776|t__SGB4776","LEfSe","CRC",0.397188768597027,0.00372911271097038,0.0371799946116947,"*"
"NA|NA|NA|NA|NA|NA|t__SGB48013|t__SGB48013","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB48013|t__SGB48013","LEfSe","CRC",0.396351734181911,0.312466975884072,0.596221840549393,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB15000|t__SGB15000","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB15000|t__SGB15000","LEfSe","CRC",0.396110656595079,0.0776454260355136,0.300116017705945,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB82503|t__SGB82503","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB82503|t__SGB82503","LEfSe","CRC",0.395473113531106,0.0121555897357634,0.0910459718765761,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB2018|t__SGB2018","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB2018|t__SGB2018","LEfSe","CRC",0.395314248680611,0.257386395805539,0.530999246617307,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB4143|t__SGB4143","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB4143|t__SGB4143","LEfSe","CTR",0.393988716897078,0.970786631571755,0.986180346714762,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB15070|t__SGB15070","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB15070|t__SGB15070","LEfSe","CTR",0.393864597764679,0.773183302267845,0.906515036163575,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB40361|t__SGB40361","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB40361|t__SGB40361","LEfSe","CRC",0.39352566721862,0.117693004578022,0.354019617167258,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB1704|t__SGB1704","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB1704|t__SGB1704","LEfSe","CRC",0.393245301205897,0.885798364512206,0.929804907195941,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB7285_group|t__SGB7285_group","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB7285_group|t__SGB7285_group","LEfSe","CTR",0.392613059818672,0.881276777089293,0.929804907195941,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB7281|t__SGB7281","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB7281|t__SGB7281","LEfSe","CRC",0.39181316703237,0.768455786575524,0.904906189377651,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB54319|t__SGB54319","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB54319|t__SGB54319","LEfSe","CTR",0.39011151211035,0.798280446773476,0.921546105132176,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB72681|t__SGB72681","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB72681|t__SGB72681","LEfSe","CTR",0.389550892322197,0.749391740746427,0.888426114477838,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB72336|t__SGB72336","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB72336|t__SGB72336","LEfSe","CRC",0.389532725991283,0.361057416785376,0.597748591541284,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB6184|t__SGB6184","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB6184|t__SGB6184","LEfSe","CRC",0.389356368334407,0.724095285573912,0.87560277303737,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB66626|t__SGB66626","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB66626|t__SGB66626","LEfSe","CTR",0.38876141335066,0.111753162940056,0.354019617167258,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB49163|t__SGB49163","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB49163|t__SGB49163","LEfSe","CRC",0.387815416027173,0.216518990986535,0.514608692904908,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB69197|t__SGB69197","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB69197|t__SGB69197","LEfSe","CRC",0.387344431450423,0.702809048971392,0.859877304531842,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB8236|t__SGB8236","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB8236|t__SGB8236","LEfSe","CTR",0.387073022918008,0.0541826528409904,0.242991810472389,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB57575|t__SGB57575","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB57575|t__SGB57575","LEfSe","CRC",0.38696937118437,0.839998675379532,0.927099449243763,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB1960|t__SGB1960","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB1960|t__SGB1960","LEfSe","CRC",0.386912418547493,0.885798364512206,0.929804907195941,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB95001|t__SGB95001","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB95001|t__SGB95001","LEfSe","CTR",0.386176911965766,0.744152869069096,0.888426114477838,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB20183|t__SGB20183","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB20183|t__SGB20183","LEfSe","CTR",0.386140956040415,0.365875341816867,0.597748591541284,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB65115|t__SGB65115","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB65115|t__SGB65115","LEfSe","CTR",0.385942625413634,0.56089696514789,0.755642399132123,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB59559|t__SGB59559","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB59559|t__SGB59559","LEfSe","CRC",0.385598305572847,0.202991257917134,0.490929058304008,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB2169|t__SGB2169","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB2169|t__SGB2169","LEfSe","CRC",0.385345286592556,0.838939497764122,0.927099449243763,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB7951|t__SGB7951","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB7951|t__SGB7951","LEfSe","CRC",0.383533919545906,0.345649256419309,0.597748591541284,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB2289|t__SGB2289","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB2289|t__SGB2289","LEfSe","CTR",0.3835050371389,0.80585549479011,0.921546105132176,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB54320|t__SGB54320","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB54320|t__SGB54320","LEfSe","CTR",0.382734225930476,0.689667338997689,0.848626218930136,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB8631|t__SGB8631","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB8631|t__SGB8631","LEfSe","CTR",0.382232043422986,0.0409014632714363,0.206634741460226,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB4616|t__SGB4616","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB4616|t__SGB4616","LEfSe","CRC",0.38176328073108,0.17883536869042,0.46500284553269,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB84922|t__SGB84922","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB84922|t__SGB84922","LEfSe","CRC",0.381200099040364,0.117693004578022,0.354019617167258,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB6253|t__SGB6253","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB6253|t__SGB6253","LEfSe","CRC",0.380710471871377,0.00336889246013116,0.0342693756670774,"*"
"NA|NA|NA|NA|NA|NA|t__SGB6549|t__SGB6549","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB6549|t__SGB6549","LEfSe","CRC",0.380690137061476,0.268762156042769,0.530999246617307,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB9993|t__SGB9993","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB9993|t__SGB9993","LEfSe","CTR",0.380684919773836,0.683680197052158,0.845966291736746,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB15270|t__SGB15270","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB15270|t__SGB15270","LEfSe","CRC",0.380237869825411,0.823477951816143,0.923487175581284,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB63306|t__SGB63306","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB63306|t__SGB63306","LEfSe","CRC",0.380072695788213,0.588802314265899,0.775539706148129,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB14327|t__SGB14327","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB14327|t__SGB14327","LEfSe","CRC",0.380010025471282,0.774948423475603,0.906515036163575,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB7991|t__SGB7991","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB7991|t__SGB7991","LEfSe","CRC",0.379957592202748,0.0676588792502432,0.275671022222574,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB14048|t__SGB14048","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB14048|t__SGB14048","LEfSe","CRC",0.379769588127551,0.784606476613827,0.912297763896744,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB15130|t__SGB15130","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB15130|t__SGB15130","LEfSe","CTR",0.379540357652195,0.687663749550182,0.846852985642372,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB8644|t__SGB8644","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB8644|t__SGB8644","LEfSe","CRC",0.377972980077059,0.268762156042769,0.530999246617307,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB17174|t__SGB17174","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB17174|t__SGB17174","LEfSe","CTR",0.376261684906242,0.88731081961708,0.929804907195941,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB71956|t__SGB71956","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB71956|t__SGB71956","LEfSe","CRC",0.375963516327764,0.302503118793719,0.580150885788464,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB47635|t__SGB47635","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB47635|t__SGB47635","LEfSe","CTR",0.375768726828891,0.192313851660241,0.486475396699249,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB1465|t__SGB1465","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB1465|t__SGB1465","LEfSe","CRC",0.375479015656981,0.117693004578022,0.354019617167258,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB7264|t__SGB7264","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB7264|t__SGB7264","LEfSe","CTR",0.375332713350796,0.937063820775297,0.962640451843883,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB362|t__SGB362","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB362|t__SGB362","LEfSe","CRC",0.374108925356083,0.227836370773261,0.524877821268775,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB4713|t__SGB4713","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB4713|t__SGB4713","LEfSe","CTR",0.373796797793603,0.910048122751175,0.944555290452874,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB6649|t__SGB6649","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB6649|t__SGB6649","LEfSe","CRC",0.373602548460977,0.701440706170256,0.858694634808109,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB7865|t__SGB7865","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB7865|t__SGB7865","LEfSe","CRC",0.37330991936524,0.885798364512206,0.929804907195941,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB7114|t__SGB7114","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB7114|t__SGB7114","LEfSe","CTR",0.371740855582115,0.279197320187887,0.54695063831212,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB5080|t__SGB5080","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB5080|t__SGB5080","LEfSe","CRC",0.371682630514695,0.268762156042769,0.530999246617307,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB4756|t__SGB4756","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB4756|t__SGB4756","LEfSe","CRC",0.371544138176613,0.519114101826753,0.715347227678186,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB10120|t__SGB10120","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB10120|t__SGB10120","LEfSe","CRC",0.371345522013928,0.130376946398545,0.380024187421122,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB74488|t__SGB74488","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB74488|t__SGB74488","LEfSe","CRC",0.370227457473006,0.257677002134616,0.530999246617307,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB14835|t__SGB14835","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB14835|t__SGB14835","LEfSe","CTR",0.369652174956075,0.819145130070804,0.923487175581284,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB82546|t__SGB82546","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB82546|t__SGB82546","LEfSe","CRC",0.368693688417697,0.0139101114825003,0.0972242329520397,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB15505|t__SGB15505","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB15505|t__SGB15505","LEfSe","CRC",0.368234995595566,0.210612147965301,0.50651212262262,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB14925|t__SGB14925","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB14925|t__SGB14925","LEfSe","CRC",0.367770940535454,0.324099723514258,0.597748591541284,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB85545|t__SGB85545","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB85545|t__SGB85545","LEfSe","CRC",0.365377041826283,0.268762156042769,0.530999246617307,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB6066|t__SGB6066","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB6066|t__SGB6066","LEfSe","CRC",0.364775754166442,0.000120430965038376,0.00245011916034155,"**"
"NA|NA|NA|NA|NA|NA|t__SGB5205|t__SGB5205","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB5205|t__SGB5205","LEfSe","CRC",0.363971173215186,0.117693004578022,0.354019617167258,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB9385|t__SGB9385","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB9385|t__SGB9385","LEfSe","CTR",0.361332452116931,0.179338006138601,0.465505807313214,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB372|t__SGB372","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB372|t__SGB372","LEfSe","CRC",0.359988672758652,0.885798364512206,0.929804907195941,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB8593|t__SGB8593","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB8593|t__SGB8593","LEfSe","CRC",0.359732588507052,0.0552637885355314,0.242991810472389,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB79798|t__SGB79798","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB79798|t__SGB79798","LEfSe","CTR",0.358385543016017,0.177053668770572,0.461482584032973,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB15380|t__SGB15380","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB15380|t__SGB15380","LEfSe","CRC",0.357910818931122,0.516320139679445,0.715347227678186,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB9733|t__SGB9733","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB9733|t__SGB9733","LEfSe","CTR",0.357391424642678,0.482215101163075,0.701535389390793,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB4444|t__SGB4444","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB4444|t__SGB4444","LEfSe","CTR",0.357010763066246,0.34050281106143,0.597748591541284,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB58519|t__SGB58519","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB58519|t__SGB58519","LEfSe","CTR",0.355206104690192,0.00184897962463507,0.0214952805010664,"*"
"NA|NA|NA|NA|NA|NA|t__SGB15478|t__SGB15478","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB15478|t__SGB15478","LEfSe","CRC",0.355012405087466,0.118807632940562,0.35665980337391,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB60876|t__SGB60876","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB60876|t__SGB60876","LEfSe","CTR",0.352941582137513,0.103178665376556,0.354019617167258,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB53443|t__SGB53443","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB53443|t__SGB53443","LEfSe","CTR",0.352322804127819,0.566321252855375,0.757190627152546,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB3613|t__SGB3613","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB3613|t__SGB3613","LEfSe","CRC",0.351517732668796,0.0268238332442709,0.154725214364942,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB72480|t__SGB72480","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB72480|t__SGB72480","LEfSe","CRC",0.350952312729529,0.518575992178215,0.715347227678186,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB4680|t__SGB4680","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB4680|t__SGB4680","LEfSe","CTR",0.350556607808204,0.420112727256758,0.655101695660785,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB4473|t__SGB4473","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB4473|t__SGB4473","LEfSe","CRC",0.350532436245508,0.015362040881936,0.104176322371987,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB14398|t__SGB14398","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB14398|t__SGB14398","LEfSe","CTR",0.350405791358788,0.365875341816867,0.597748591541284,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB14148|t__SGB14148","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB14148|t__SGB14148","LEfSe","CRC",0.349846327266301,0.0554418378593594,0.242991810472389,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB98325|t__SGB98325","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB98325|t__SGB98325","LEfSe","CTR",0.349504863074705,0.795640371564906,0.919644206826077,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB6719|t__SGB6719","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB6719|t__SGB6719","LEfSe","CTR",0.349276006116378,0.349841983001137,0.597748591541284,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB10026|t__SGB10026","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB10026|t__SGB10026","LEfSe","CTR",0.34917005525792,0.200826608468006,0.486475396699249,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB14013|t__SGB14013","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB14013|t__SGB14013","LEfSe","CRC",0.348707896636865,0.1430973937001,0.406861428169028,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB24947|t__SGB24947","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB24947|t__SGB24947","LEfSe","CRC",0.348434330228759,0.114452928767194,0.354019617167258,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB13978|t__SGB13978","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB13978|t__SGB13978","LEfSe","CRC",0.347284361406699,0.52558616076894,0.71641591300409,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB14881|t__SGB14881","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB14881|t__SGB14881","LEfSe","CRC",0.345535155479452,0.268762156042769,0.530999246617307,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB17008|t__SGB17008","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB17008|t__SGB17008","LEfSe","CTR",0.345407111341345,0.100801947500598,0.354019617167258,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB15494|t__SGB15494","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB15494|t__SGB15494","LEfSe","CRC",0.343832051367074,0.238603500983913,0.530999246617307,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB105726|t__SGB105726","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB105726|t__SGB105726","LEfSe","CTR",0.341996048538194,0.683680197052158,0.845966291736746,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB3931|t__SGB3931","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB3931|t__SGB3931","LEfSe","CRC",0.341404540829137,0.137009865516105,0.394848199535536,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB7259|t__SGB7259","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB7259|t__SGB7259","LEfSe","CTR",0.34118334491343,0.137834265810366,0.396767661907277,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB14108|t__SGB14108","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB14108|t__SGB14108","LEfSe","CTR",0.341078358442855,0.88731081961708,0.929804907195941,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB14222|t__SGB14222","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB14222|t__SGB14222","LEfSe","CRC",0.339885699244941,0.746788879465421,0.888426114477838,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB49089|t__SGB49089","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB49089|t__SGB49089","LEfSe","CTR",0.339145019502924,0.421676731920323,0.655101695660785,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB8643|t__SGB8643","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB8643|t__SGB8643","LEfSe","CTR",0.338051272937529,0.117062897190667,0.354019617167258,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB98242|t__SGB98242","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB98242|t__SGB98242","LEfSe","CRC",0.337990768973999,0.0298062726920332,0.167931452578516,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB1507|t__SGB1507","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB1507|t__SGB1507","LEfSe","CRC",0.337785724925693,0.105156551776156,0.354019617167258,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB63183|t__SGB63183","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB63183|t__SGB63183","LEfSe","CRC",0.335060296078348,0.283867055038181,0.553577527668369,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB14084|t__SGB14084","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB14084|t__SGB14084","LEfSe","CRC",0.333971309203067,0.0132773514016743,0.0947348461384867,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB14792|t__SGB14792","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB14792|t__SGB14792","LEfSe","CRC",0.333835782662152,0.0639338539301756,0.263705252306519,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB9311|t__SGB9311","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB9311|t__SGB9311","LEfSe","CTR",0.333077052597051,0.200826608468006,0.486475396699249,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB79822|t__SGB79822","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB79822|t__SGB79822","LEfSe","CRC",0.332110240853577,0.000180323996790441,0.00337239474742869,"**"
"NA|NA|NA|NA|NA|NA|t__SGB42794|t__SGB42794","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB42794|t__SGB42794","LEfSe","CTR",0.331973180169217,0.358469490364457,0.597748591541284,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB5750|t__SGB5750","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB5750|t__SGB5750","LEfSe","CTR",0.330108578926786,0.365875341816867,0.597748591541284,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB15138|t__SGB15138","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB15138|t__SGB15138","LEfSe","CTR",0.328929642605733,0.665929963382644,0.845966291736746,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB7180|t__SGB7180","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB7180|t__SGB7180","LEfSe","CTR",0.32883933443617,0.88731081961708,0.929804907195941,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB6532|t__SGB6532","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB6532|t__SGB6532","LEfSe","CRC",0.328405105819881,0.22731430682838,0.524877821268775,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB63333|t__SGB63333","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB63333|t__SGB63333","LEfSe","CTR",0.327840152045783,0.916428825187275,0.947259592392339,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB33566|t__SGB33566","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB33566|t__SGB33566","LEfSe","CRC",0.327807698276135,0.115883718538899,0.354019617167258,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB95426|t__SGB95426","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB95426|t__SGB95426","LEfSe","CTR",0.325170435599884,0.439184663008565,0.673128608176733,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB14180|t__SGB14180","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB14180|t__SGB14180","LEfSe","CRC",0.324839994499879,0.141918530675141,0.405423810116556,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB4173|t__SGB4173","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB4173|t__SGB4173","LEfSe","CTR",0.324368920546336,0.909794323221715,0.944555290452874,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB42840|t__SGB42840","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB42840|t__SGB42840","LEfSe","CRC",0.322808950719708,0.268762156042769,0.530999246617307,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB81674|t__SGB81674","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB81674|t__SGB81674","LEfSe","CRC",0.322220113809902,0.517646458914514,0.715347227678186,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB4887|t__SGB4887","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB4887|t__SGB4887","LEfSe","CRC",0.321572814465396,0.837880611422229,0.927099449243763,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB5849|t__SGB5849","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB5849|t__SGB5849","LEfSe","CRC",0.32155755935663,0.450913451575048,0.673128608176733,"ns"
